subject,task_type,ordering,output,chosen,condition,subject_race,subject_age,subject_gender,character_race,character_age,character_gender,subj_college,self_ability,awareness,shared_features
31,full_ranking,0,2,True,Competitive,White,32-38,Man,White,25-31,Woman,no,8,yes,1
31,full_ranking,0,3,True,Competitive,White,32-38,Man,Black,18-24,Woman,no,8,yes,0
31,full_ranking,0,4,True,Competitive,White,32-38,Man,Latino,39-45,Man,no,8,yes,1
31,full_ranking,0,5,False,Competitive,White,32-38,Man,East/Southeast Asian,32-38,Man,no,8,yes,2
31,full_ranking,0,6,False,Competitive,White,32-38,Man,Latino,25-31,Woman,no,8,yes,0
31,full_ranking,0,7,False,Competitive,White,32-38,Man,White,39-45,Woman,no,8,yes,1
31,full_ranking,0,8,False,Competitive,White,32-38,Man,East/Southeast Asian,39-45,Woman,no,8,yes,0
31,full_ranking,0,9,False,Competitive,White,32-38,Man,Black,39-45,Woman,no,8,yes,0
31,choice_ranking,0,1,True,Competitive,White,32-38,Man,Black,18-24,Woman,no,8,yes,0
31,choice_ranking,0,2,True,Competitive,White,32-38,Man,White,25-31,Woman,no,8,yes,1
31,choice_ranking,0,3,True,Competitive,White,32-38,Man,East/Southeast Asian,25-31,Woman,no,8,yes,0
31,choice_ranking,0,4,True,Competitive,White,32-38,Man,White,39-45,Woman,no,8,yes,1
31,choice_ranking,0,5,False,Competitive,White,32-38,Man,East/Southeast Asian,32-38,Man,no,8,yes,2
31,choice_ranking,0,6,False,Competitive,White,32-38,Man,Latino,25-31,Woman,no,8,yes,0
31,choice_ranking,0,7,False,Competitive,White,32-38,Man,Latino,39-45,Man,no,8,yes,1
31,choice_ranking,0,8,False,Competitive,White,32-38,Man,East/Southeast Asian,39-45,Woman,no,8,yes,0
31,choice_ranking,0,9,False,Competitive,White,32-38,Man,Black,39-45,Woman,no,8,yes,0
32,full_ranking,0,1,True,Casual,White,32-38,Man,White,25-31,Man,yes,9,no,2
32,full_ranking,0,2,True,Casual,White,32-38,Man,White,32-38,Man,yes,9,no,3
32,full_ranking,0,3,True,Casual,White,32-38,Man,Black,32-38,Man,yes,9,no,2
32,full_ranking,0,4,True,Casual,White,32-38,Man,Latino,25-31,Woman,yes,9,no,0
32,full_ranking,0,5,False,Casual,White,32-38,Man,South Asian,25-31,Woman,yes,9,no,0
32,full_ranking,0,6,False,Casual,White,32-38,Man,East/Southeast Asian,18-24,Man,yes,9,no,1
32,full_ranking,0,7,False,Casual,White,32-38,Man,East/Southeast Asian,39-45,Man,yes,9,no,1
32,full_ranking,0,8,False,Casual,White,32-38,Man,South Asian,25-31,Man,yes,9,no,1
32,full_ranking,0,9,False,Casual,White,32-38,Man,White,32-38,Woman,yes,9,no,2
32,choice_ranking,0,1,True,Casual,White,32-38,Man,White,25-31,Man,yes,9,no,2
32,choice_ranking,0,2,True,Casual,White,32-38,Man,White,32-38,Man,yes,9,no,3
32,choice_ranking,0,3,True,Casual,White,32-38,Man,Black,32-38,Man,yes,9,no,2
32,choice_ranking,0,4,True,Casual,White,32-38,Man,Latino,25-31,Woman,yes,9,no,0
32,choice_ranking,0,5,False,Casual,White,32-38,Man,South Asian,25-31,Woman,yes,9,no,0
32,choice_ranking,0,6,False,Casual,White,32-38,Man,East/Southeast Asian,39-45,Man,yes,9,no,1
32,choice_ranking,0,7,False,Casual,White,32-38,Man,White,32-38,Woman,yes,9,no,2
32,choice_ranking,0,8,False,Casual,White,32-38,Man,South Asian,25-31,Man,yes,9,no,1
32,choice_ranking,0,9,False,Casual,White,32-38,Man,East/Southeast Asian,18-24,Man,yes,9,no,1
33,full_ranking,0,1,True,Casual,Black,32-38,Woman,South Asian,25-31,Woman,yes,7,no,1
33,full_ranking,0,2,True,Casual,Black,32-38,Woman,Latino,25-31,Woman,yes,7,no,1
33,full_ranking,0,3,True,Casual,Black,32-38,Woman,Latino,32-38,Man,yes,7,no,1
33,full_ranking,0,4,True,Casual,Black,32-38,Woman,Latino,32-38,Man,yes,7,no,1
33,full_ranking,0,5,False,Casual,Black,32-38,Woman,White,32-38,Man,yes,7,no,1
33,full_ranking,0,6,False,Casual,Black,32-38,Woman,Black,39-45,Man,yes,7,no,1
33,full_ranking,0,7,False,Casual,Black,32-38,Woman,Black,45+,Woman,yes,7,no,2
33,full_ranking,0,8,False,Casual,Black,32-38,Woman,East/Southeast Asian,45+,Man,yes,7,no,0
33,full_ranking,0,9,False,Casual,Black,32-38,Woman,White,32-38,Woman,yes,7,no,2
33,choice_ranking,0,1,True,Casual,Black,32-38,Woman,South Asian,25-31,Woman,yes,7,no,1
33,choice_ranking,0,2,True,Casual,Black,32-38,Woman,White,32-38,Man,yes,7,no,1
33,choice_ranking,0,3,True,Casual,Black,32-38,Woman,East/Southeast Asian,45+,Man,yes,7,no,0
33,choice_ranking,0,4,True,Casual,Black,32-38,Woman,Latino,25-31,Woman,yes,7,no,1
33,choice_ranking,0,5,False,Casual,Black,32-38,Woman,Latino,32-38,Man,yes,7,no,1
33,choice_ranking,0,6,False,Casual,Black,32-38,Woman,Black,39-45,Man,yes,7,no,1
33,choice_ranking,0,7,False,Casual,Black,32-38,Woman,Black,45+,Woman,yes,7,no,2
33,choice_ranking,0,8,False,Casual,Black,32-38,Woman,Latino,32-38,Man,yes,7,no,1
33,choice_ranking,0,9,False,Casual,Black,32-38,Woman,White,32-38,Woman,yes,7,no,2
34,full_ranking,0,1,True,Competitive,White,39-45,Woman,Latino,18-24,Woman,yes,8,yes,1
34,full_ranking,0,2,True,Competitive,White,39-45,Woman,White,32-38,Woman,yes,8,yes,2
34,full_ranking,0,3,True,Competitive,White,39-45,Woman,White,25-31,Man,yes,8,yes,1
34,full_ranking,0,4,True,Competitive,White,39-45,Woman,South Asian,25-31,Man,yes,8,yes,0
34,full_ranking,0,5,False,Competitive,White,39-45,Woman,Black,32-38,Man,yes,8,yes,0
34,full_ranking,0,6,False,Competitive,White,39-45,Woman,Latino,25-31,Man,yes,8,yes,0
34,full_ranking,0,7,False,Competitive,White,39-45,Woman,South Asian,18-24,Woman,yes,8,yes,1
34,full_ranking,0,8,False,Competitive,White,39-45,Woman,Latino,18-24,Man,yes,8,yes,0
34,full_ranking,0,9,False,Competitive,White,39-45,Woman,East/Southeast Asian,32-38,Man,yes,8,yes,0
34,choice_ranking,0,1,True,Competitive,White,39-45,Woman,Latino,18-24,Woman,yes,8,yes,1
34,choice_ranking,0,2,True,Competitive,White,39-45,Woman,White,32-38,Woman,yes,8,yes,2
34,choice_ranking,0,3,True,Competitive,White,39-45,Woman,White,25-31,Man,yes,8,yes,1
34,choice_ranking,0,4,True,Competitive,White,39-45,Woman,South Asian,25-31,Man,yes,8,yes,0
34,choice_ranking,0,5,False,Competitive,White,39-45,Woman,Black,32-38,Man,yes,8,yes,0
34,choice_ranking,0,6,False,Competitive,White,39-45,Woman,Latino,25-31,Man,yes,8,yes,0
34,choice_ranking,0,7,False,Competitive,White,39-45,Woman,South Asian,18-24,Woman,yes,8,yes,1
34,choice_ranking,0,8,False,Competitive,White,39-45,Woman,Latino,18-24,Man,yes,8,yes,0
34,choice_ranking,0,9,False,Competitive,White,39-45,Woman,East/Southeast Asian,32-38,Man,yes,8,yes,0
35,full_ranking,0,1,True,Competitive,White,32-38,Man,South Asian,25-31,Man,yes,7,yes,1
35,full_ranking,0,2,True,Competitive,White,32-38,Man,Black,39-45,Woman,yes,7,yes,0
35,full_ranking,0,3,True,Competitive,White,32-38,Man,Black,32-38,Man,yes,7,yes,2
35,full_ranking,0,4,True,Competitive,White,32-38,Man,South Asian,32-38,Man,yes,7,yes,2
35,full_ranking,0,5,False,Competitive,White,32-38,Man,South Asian,45+,Woman,yes,7,yes,0
35,full_ranking,0,6,False,Competitive,White,32-38,Man,Latino,32-38,Woman,yes,7,yes,1
35,full_ranking,0,7,False,Competitive,White,32-38,Man,South Asian,18-24,Woman,yes,7,yes,0
35,full_ranking,0,8,False,Competitive,White,32-38,Man,Latino,32-38,Man,yes,7,yes,2
35,full_ranking,0,9,False,Competitive,White,32-38,Man,East/Southeast Asian,25-31,Woman,yes,7,yes,0
35,choice_ranking,0,1,True,Competitive,White,32-38,Man,Latino,32-38,Woman,yes,7,yes,1
35,choice_ranking,0,2,True,Competitive,White,32-38,Man,Black,32-38,Man,yes,7,yes,2
35,choice_ranking,0,3,True,Competitive,White,32-38,Man,South Asian,45+,Woman,yes,7,yes,0
35,choice_ranking,0,4,True,Competitive,White,32-38,Man,South Asian,32-38,Man,yes,7,yes,2
35,choice_ranking,0,5,False,Competitive,White,32-38,Man,East/Southeast Asian,25-31,Woman,yes,7,yes,0
35,choice_ranking,0,6,False,Competitive,White,32-38,Man,South Asian,18-24,Woman,yes,7,yes,0
35,choice_ranking,0,7,False,Competitive,White,32-38,Man,Latino,32-38,Man,yes,7,yes,2
35,choice_ranking,0,8,False,Competitive,White,32-38,Man,South Asian,25-31,Man,yes,7,yes,1
35,choice_ranking,0,9,False,Competitive,White,32-38,Man,Black,39-45,Woman,yes,7,yes,0
36,full_ranking,0,1,True,Casual,White,32-38,Man,Black,25-31,Man,yes,7,yes,1
36,full_ranking,0,2,True,Casual,White,32-38,Man,East/Southeast Asian,32-38,Man,yes,7,yes,2
36,full_ranking,0,3,True,Casual,White,32-38,Man,Black,32-38,Man,yes,7,yes,2
36,full_ranking,0,4,True,Casual,White,32-38,Man,White,18-24,Woman,yes,7,yes,1
36,full_ranking,0,5,False,Casual,White,32-38,Man,Latino,32-38,Woman,yes,7,yes,1
36,full_ranking,0,6,False,Casual,White,32-38,Man,Latino,32-38,Man,yes,7,yes,2
36,full_ranking,0,7,False,Casual,White,32-38,Man,Latino,25-31,Woman,yes,7,yes,0
36,full_ranking,0,8,False,Casual,White,32-38,Man,White,39-45,Woman,yes,7,yes,1
36,full_ranking,0,9,False,Casual,White,32-38,Man,Latino,39-45,Woman,yes,7,yes,0
36,choice_ranking,0,1,True,Casual,White,32-38,Man,East/Southeast Asian,32-38,Man,yes,7,yes,2
36,choice_ranking,0,2,True,Casual,White,32-38,Man,Latino,32-38,Woman,yes,7,yes,1
36,choice_ranking,0,3,True,Casual,White,32-38,Man,Black,32-38,Man,yes,7,yes,2
36,choice_ranking,0,4,True,Casual,White,32-38,Man,White,18-24,Woman,yes,7,yes,1
36,choice_ranking,0,5,False,Casual,White,32-38,Man,White,39-45,Woman,yes,7,yes,1
36,choice_ranking,0,6,False,Casual,White,32-38,Man,Latino,32-38,Man,yes,7,yes,2
36,choice_ranking,0,7,False,Casual,White,32-38,Man,Black,25-31,Man,yes,7,yes,1
36,choice_ranking,0,8,False,Casual,White,32-38,Man,Latino,25-31,Woman,yes,7,yes,0
36,choice_ranking,0,9,False,Casual,White,32-38,Man,Latino,39-45,Woman,yes,7,yes,0
37,full_ranking,0,1,True,Competitive,White,45+,Woman,Black,32-38,Woman,yes,7,no,1
37,full_ranking,0,2,True,Competitive,White,45+,Woman,South Asian,18-24,Man,yes,7,no,0
37,full_ranking,0,3,True,Competitive,White,45+,Woman,South Asian,25-31,Woman,yes,7,no,1
37,full_ranking,0,4,True,Competitive,White,45+,Woman,White,32-38,Woman,yes,7,no,2
37,full_ranking,0,5,False,Competitive,White,45+,Woman,South Asian,18-24,Woman,yes,7,no,1
37,full_ranking,0,6,False,Competitive,White,45+,Woman,White,32-38,Man,yes,7,no,1
37,full_ranking,0,7,False,Competitive,White,45+,Woman,Black,25-31,Man,yes,7,no,0
37,full_ranking,0,8,False,Competitive,White,45+,Woman,White,18-24,Man,yes,7,no,1
37,full_ranking,0,9,False,Competitive,White,45+,Woman,East/Southeast Asian,32-38,Woman,yes,7,no,1
37,choice_ranking,0,1,True,Competitive,White,45+,Woman,Black,32-38,Woman,yes,7,no,1
37,choice_ranking,0,2,True,Competitive,White,45+,Woman,South Asian,18-24,Man,yes,7,no,0
37,choice_ranking,0,3,True,Competitive,White,45+,Woman,South Asian,25-31,Woman,yes,7,no,1
37,choice_ranking,0,4,True,Competitive,White,45+,Woman,White,32-38,Woman,yes,7,no,2
37,choice_ranking,0,5,False,Competitive,White,45+,Woman,Black,25-31,Man,yes,7,no,0
37,choice_ranking,0,6,False,Competitive,White,45+,Woman,East/Southeast Asian,32-38,Woman,yes,7,no,1
37,choice_ranking,0,7,False,Competitive,White,45+,Woman,White,18-24,Man,yes,7,no,1
37,choice_ranking,0,8,False,Competitive,White,45+,Woman,White,32-38,Man,yes,7,no,1
37,choice_ranking,0,9,False,Competitive,White,45+,Woman,South Asian,18-24,Woman,yes,7,no,1
38,full_ranking,0,1,True,Casual,White,32-38,Man,White,18-24,Woman,yes,8,yes,1
38,full_ranking,0,2,True,Casual,White,32-38,Man,White,32-38,Man,yes,8,yes,3
38,full_ranking,0,3,True,Casual,White,32-38,Man,East/Southeast Asian,18-24,Woman,yes,8,yes,0
38,full_ranking,0,4,True,Casual,White,32-38,Man,Black,18-24,Man,yes,8,yes,1
38,full_ranking,0,5,False,Casual,White,32-38,Man,Black,45+,Man,yes,8,yes,1
38,full_ranking,0,6,False,Casual,White,32-38,Man,South Asian,32-38,Woman,yes,8,yes,1
38,full_ranking,0,7,False,Casual,White,32-38,Man,Latino,25-31,Man,yes,8,yes,1
38,full_ranking,0,8,False,Casual,White,32-38,Man,Black,32-38,Man,yes,8,yes,2
38,full_ranking,0,9,False,Casual,White,32-38,Man,South Asian,18-24,Man,yes,8,yes,1
38,choice_ranking,0,1,True,Casual,White,32-38,Man,South Asian,18-24,Man,yes,8,yes,1
38,choice_ranking,0,2,True,Casual,White,32-38,Man,Latino,25-31,Man,yes,8,yes,1
38,choice_ranking,0,3,True,Casual,White,32-38,Man,White,32-38,Man,yes,8,yes,3
38,choice_ranking,0,4,True,Casual,White,32-38,Man,Black,18-24,Man,yes,8,yes,1
38,choice_ranking,0,5,False,Casual,White,32-38,Man,Black,45+,Man,yes,8,yes,1
38,choice_ranking,0,6,False,Casual,White,32-38,Man,East/Southeast Asian,18-24,Woman,yes,8,yes,0
38,choice_ranking,0,7,False,Casual,White,32-38,Man,White,18-24,Woman,yes,8,yes,1
38,choice_ranking,0,8,False,Casual,White,32-38,Man,South Asian,32-38,Woman,yes,8,yes,1
38,choice_ranking,0,9,False,Casual,White,32-38,Man,Black,32-38,Man,yes,8,yes,2
39,full_ranking,0,1,True,Competitive,White,32-38,Man,White,18-24,Woman,yes,7,yes,1
39,full_ranking,0,2,True,Competitive,White,32-38,Man,East/Southeast Asian,32-38,Woman,yes,7,yes,1
39,full_ranking,0,3,True,Competitive,White,32-38,Man,White,39-45,Man,yes,7,yes,2
39,full_ranking,0,4,True,Competitive,White,32-38,Man,East/Southeast Asian,18-24,Man,yes,7,yes,1
39,full_ranking,0,5,False,Competitive,White,32-38,Man,White,25-31,Woman,yes,7,yes,1
39,full_ranking,0,6,False,Competitive,White,32-38,Man,Black,39-45,Man,yes,7,yes,1
39,full_ranking,0,7,False,Competitive,White,32-38,Man,Black,18-24,Man,yes,7,yes,1
39,full_ranking,0,8,False,Competitive,White,32-38,Man,South Asian,25-31,Man,yes,7,yes,1
39,full_ranking,0,9,False,Competitive,White,32-38,Man,South Asian,25-31,Woman,yes,7,yes,0
39,choice_ranking,0,1,True,Competitive,White,32-38,Man,Black,39-45,Man,yes,7,yes,1
39,choice_ranking,0,2,True,Competitive,White,32-38,Man,East/Southeast Asian,32-38,Woman,yes,7,yes,1
39,choice_ranking,0,3,True,Competitive,White,32-38,Man,White,39-45,Man,yes,7,yes,2
39,choice_ranking,0,4,True,Competitive,White,32-38,Man,East/Southeast Asian,18-24,Man,yes,7,yes,1
39,choice_ranking,0,5,False,Competitive,White,32-38,Man,South Asian,25-31,Woman,yes,7,yes,0
39,choice_ranking,0,6,False,Competitive,White,32-38,Man,White,18-24,Woman,yes,7,yes,1
39,choice_ranking,0,7,False,Competitive,White,32-38,Man,Black,18-24,Man,yes,7,yes,1
39,choice_ranking,0,8,False,Competitive,White,32-38,Man,South Asian,25-31,Man,yes,7,yes,1
39,choice_ranking,0,9,False,Competitive,White,32-38,Man,White,25-31,Woman,yes,7,yes,1
40,full_ranking,0,1,True,Casual,White,32-38,Man,South Asian,25-31,Woman,yes,8,yes,0
40,full_ranking,0,2,True,Casual,White,32-38,Man,South Asian,39-45,Woman,yes,8,yes,0
40,full_ranking,0,3,True,Casual,White,32-38,Man,White,32-38,Woman,yes,8,yes,2
40,full_ranking,0,4,True,Casual,White,32-38,Man,East/Southeast Asian,25-31,Woman,yes,8,yes,0
40,full_ranking,0,5,False,Casual,White,32-38,Man,Black,32-38,Man,yes,8,yes,2
40,full_ranking,0,6,False,Casual,White,32-38,Man,East/Southeast Asian,39-45,Man,yes,8,yes,1
40,full_ranking,0,7,False,Casual,White,32-38,Man,Black,18-24,Man,yes,8,yes,1
40,full_ranking,0,8,False,Casual,White,32-38,Man,Latino,32-38,Man,yes,8,yes,2
40,full_ranking,0,9,False,Casual,White,32-38,Man,Latino,32-38,Woman,yes,8,yes,1
40,choice_ranking,0,1,True,Casual,White,32-38,Man,South Asian,25-31,Woman,yes,8,yes,0
40,choice_ranking,0,2,True,Casual,White,32-38,Man,South Asian,39-45,Woman,yes,8,yes,0
40,choice_ranking,0,3,True,Casual,White,32-38,Man,White,32-38,Woman,yes,8,yes,2
40,choice_ranking,0,4,True,Casual,White,32-38,Man,East/Southeast Asian,25-31,Woman,yes,8,yes,0
40,choice_ranking,0,5,False,Casual,White,32-38,Man,Black,32-38,Man,yes,8,yes,2
40,choice_ranking,0,6,False,Casual,White,32-38,Man,East/Southeast Asian,39-45,Man,yes,8,yes,1
40,choice_ranking,0,7,False,Casual,White,32-38,Man,Black,18-24,Man,yes,8,yes,1
40,choice_ranking,0,8,False,Casual,White,32-38,Man,Latino,32-38,Man,yes,8,yes,2
40,choice_ranking,0,9,False,Casual,White,32-38,Man,Latino,32-38,Woman,yes,8,yes,1
41,full_ranking,0,1,True,Casual,White,45+,Man,South Asian,39-45,Man,yes,9,yes,1
41,full_ranking,0,2,True,Casual,White,45+,Man,South Asian,25-31,Man,yes,9,yes,1
41,full_ranking,0,3,True,Casual,White,45+,Man,White,18-24,Woman,yes,9,yes,1
41,full_ranking,0,4,True,Casual,White,45+,Man,Latino,32-38,Woman,yes,9,yes,0
41,full_ranking,0,5,False,Casual,White,45+,Man,East/Southeast Asian,25-31,Woman,yes,9,yes,0
41,full_ranking,0,6,False,Casual,White,45+,Man,East/Southeast Asian,18-24,Woman,yes,9,yes,0
41,full_ranking,0,7,False,Casual,White,45+,Man,East/Southeast Asian,32-38,Woman,yes,9,yes,0
41,full_ranking,0,8,False,Casual,White,45+,Man,White,18-24,Woman,yes,9,yes,1
41,full_ranking,0,9,False,Casual,White,45+,Man,South Asian,18-24,Woman,yes,9,yes,0
41,choice_ranking,0,1,True,Casual,White,45+,Man,South Asian,39-45,Man,yes,9,yes,1
41,choice_ranking,0,2,True,Casual,White,45+,Man,East/Southeast Asian,32-38,Woman,yes,9,yes,0
41,choice_ranking,0,3,True,Casual,White,45+,Man,White,18-24,Woman,yes,9,yes,1
41,choice_ranking,0,4,True,Casual,White,45+,Man,South Asian,18-24,Woman,yes,9,yes,0
41,choice_ranking,0,5,False,Casual,White,45+,Man,White,18-24,Woman,yes,9,yes,1
41,choice_ranking,0,6,False,Casual,White,45+,Man,South Asian,25-31,Man,yes,9,yes,1
41,choice_ranking,0,7,False,Casual,White,45+,Man,Latino,32-38,Woman,yes,9,yes,0
41,choice_ranking,0,8,False,Casual,White,45+,Man,East/Southeast Asian,18-24,Woman,yes,9,yes,0
41,choice_ranking,0,9,False,Casual,White,45+,Man,East/Southeast Asian,25-31,Woman,yes,9,yes,0
